"participant","age","age_bin","education","sex","subject","scenario","fitted_model","summed_nLL","rounds"
193,72,"68-77","High school diploma/A-levels","Male",193,"NoMemory","surprise+_static",1924.33696584482,21
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"Memory","full",614.93611147566,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"Memory","GP",713.810728875965,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"Memory","recency",614.882551773571,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"Memory","surprise+",757.776351214446,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"Memory","surprise+_static",2181.36882034341,21
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"NoMemory","full",579.149566669403,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"NoMemory","GP",697.42518800711,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"NoMemory","recency",577.673104736154,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"NoMemory","surprise+",706.859441689979,7
194,37,"28-37","Undergraduate degree (BA/BSc/other)","Female",194,"NoMemory","surprise+_static",2030.73111260695,21
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"Memory","full",431.966707628552,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"Memory","GP",469.204854716982,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"Memory","recency",430.528109081748,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"Memory","surprise+",432.845638424821,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"Memory","surprise+_static",1307.50023341094,21
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"NoMemory","full",432.395551402879,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"NoMemory","GP",429.2266766406,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"NoMemory","recency",444.5188590129,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"NoMemory","surprise+",417.956897962618,7
195,50,"48-57","Undergraduate degree (BA/BSc/other)","Female",195,"NoMemory","surprise+_static",1279.59627056482,21
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"Memory","full",584.527916219054,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"Memory","GP",574.86324257775,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"Memory","recency",602.854985862875,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"Memory","surprise+",615.389297573461,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"Memory","surprise+_static",1877.95254849952,21
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"NoMemory","full",688.370281667738,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"NoMemory","GP",674.485807191444,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"NoMemory","recency",651.773471264099,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"NoMemory","surprise+",702.753364377516,7
196,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Male",196,"NoMemory","surprise+_static",2064.98646403237,21
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"Memory","full",434.503415040068,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"Memory","GP",439.530830880009,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"Memory","recency",413.193933540468,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"Memory","surprise+",439.993036988039,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"Memory","surprise+_static",1301.50675532019,21
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"NoMemory","full",581.854401699779,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"NoMemory","GP",599.662255679425,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"NoMemory","recency",592.428325544764,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"NoMemory","surprise+",587.523633678956,7
197,47,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",197,"NoMemory","surprise+_static",1772.84505747611,21
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"Memory","full",661.882484780057,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"Memory","GP",689.28410492245,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"Memory","recency",573.890406711301,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"Memory","surprise+",727.911943458287,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"Memory","surprise+_static",2034.39914124876,21
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"NoMemory","full",550.698356674439,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"NoMemory","GP",545.452836638842,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"NoMemory","recency",561.226521596365,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"NoMemory","surprise+",635.927911128552,7
198,33,"28-37","Graduate degree (MA/MSc/MPhil/other)","Male",198,"NoMemory","surprise+_static",1601.63646187019,21
199,52,"48-57","High school diploma/A-levels","Female",199,"Memory","full",610.195202772288,7
199,52,"48-57","High school diploma/A-levels","Female",199,"Memory","GP",690.407425262103,7
199,52,"48-57","High school diploma/A-levels","Female",199,"Memory","recency",607.954291181571,7
199,52,"48-57","High school diploma/A-levels","Female",199,"Memory","surprise+",689.619847640904,7
199,52,"48-57","High school diploma/A-levels","Female",199,"Memory","surprise+_static",1987.1590478278,21
199,52,"48-57","High school diploma/A-levels","Female",199,"NoMemory","full",600.681039292493,7
199,52,"48-57","High school diploma/A-levels","Female",199,"NoMemory","GP",590.531822461523,7
199,52,"48-57","High school diploma/A-levels","Female",199,"NoMemory","recency",582.759013972799,7
199,52,"48-57","High school diploma/A-levels","Female",199,"NoMemory","surprise+",598.704613260765,7
199,52,"48-57","High school diploma/A-levels","Female",199,"NoMemory","surprise+_static",1819.3979787264,21
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"Memory","full",533.179813834,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"Memory","GP",535.522377208345,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"Memory","recency",581.721181098372,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"Memory","surprise+",549.885640879147,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"Memory","surprise+_static",1647.30272855445,21
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"NoMemory","full",538.219619332872,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"NoMemory","GP",535.658073861054,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"NoMemory","recency",610.657985116492,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"NoMemory","surprise+",520.589808236669,7
200,36,"28-37","Graduate degree (MA/MSc/MPhil/other)","Female",200,"NoMemory","surprise+_static",1623.82824148313,21
201,45,"38-47","Technical/community college","Male",201,"Memory","full",351.913778154185,7
201,45,"38-47","Technical/community college","Male",201,"Memory","GP",385.398177751686,7
201,45,"38-47","Technical/community college","Male",201,"Memory","recency",359.859453306968,7
201,45,"38-47","Technical/community college","Male",201,"Memory","surprise+",340.73704000586,7
201,45,"38-47","Technical/community college","Male",201,"Memory","surprise+_static",1036.29697121275,21
201,45,"38-47","Technical/community college","Male",201,"NoMemory","full",397.676616247255,7
201,45,"38-47","Technical/community college","Male",201,"NoMemory","GP",485.560476133703,7
201,45,"38-47","Technical/community college","Male",201,"NoMemory","recency",434.853413457502,7
201,45,"38-47","Technical/community college","Male",201,"NoMemory","surprise+",452.193778369493,7
201,45,"38-47","Technical/community college","Male",201,"NoMemory","surprise+_static",1252.18909024908,21
202,24,"18-27","Technical/community college","Male",202,"Memory","full",497.592961319268,7
202,24,"18-27","Technical/community college","Male",202,"Memory","GP",554.808543150054,7
202,24,"18-27","Technical/community college","Male",202,"Memory","recency",479.704946600787,7
202,24,"18-27","Technical/community college","Male",202,"Memory","surprise+",546.738913545168,7
202,24,"18-27","Technical/community college","Male",202,"Memory","surprise+_static",1571.88383290304,21
202,24,"18-27","Technical/community college","Male",202,"NoMemory","full",486.034367730624,7
202,24,"18-27","Technical/community college","Male",202,"NoMemory","GP",539.676596937263,7
202,24,"18-27","Technical/community college","Male",202,"NoMemory","recency",480.175487384316,7
202,24,"18-27","Technical/community college","Male",202,"NoMemory","surprise+",561.991853990504,7
202,24,"18-27","Technical/community college","Male",202,"NoMemory","surprise+_static",1595.59296137725,21
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"Memory","full",525.419640537857,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"Memory","GP",518.304157851722,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"Memory","recency",531.512899271379,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"Memory","surprise+",527.175856057139,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"Memory","surprise+_static",1587.92778192138,21
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"NoMemory","full",537.784454506418,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"NoMemory","GP",543.773020822797,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"NoMemory","recency",562.628402896498,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"NoMemory","surprise+",550.920357250285,7
203,22,"18-27","Undergraduate degree (BA/BSc/other)","Prefer not to say",203,"NoMemory","surprise+_static",1631.83576878765,21
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"Memory","full",439.613222171146,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"Memory","GP",473.961096497361,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"Memory","recency",460.973438451981,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"Memory","surprise+",522.660113038509,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"Memory","surprise+_static",1514.05312211701,21
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"NoMemory","full",407.273046533243,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"NoMemory","GP",389.003135944962,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"NoMemory","recency",391.583294173037,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"NoMemory","surprise+",392.963229238559,7
204,51,"48-57","Undergraduate degree (BA/BSc/other)","Female",204,"NoMemory","surprise+_static",1175.54872098566,21
205,29,"28-37","High school diploma/A-levels","Male",205,"Memory","full",720.349888440111,7
205,29,"28-37","High school diploma/A-levels","Male",205,"Memory","GP",817.64779796185,7
205,29,"28-37","High school diploma/A-levels","Male",205,"Memory","recency",722.899911187653,7
205,29,"28-37","High school diploma/A-levels","Male",205,"Memory","surprise+",782.772129953897,7
205,29,"28-37","High school diploma/A-levels","Male",205,"Memory","surprise+_static",2303.36989701891,21
205,29,"28-37","High school diploma/A-levels","Male",205,"NoMemory","full",771.095735094776,7
205,29,"28-37","High school diploma/A-levels","Male",205,"NoMemory","GP",778.500737175148,7
205,29,"28-37","High school diploma/A-levels","Male",205,"NoMemory","recency",731.572361719562,7
205,29,"28-37","High school diploma/A-levels","Male",205,"NoMemory","surprise+",784.249643611373,7
205,29,"28-37","High school diploma/A-levels","Male",205,"NoMemory","surprise+_static",2229.69267336039,21
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"Memory","full",651.523380682076,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"Memory","GP",739.736660505558,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"Memory","recency",646.467119056896,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"Memory","surprise+",763.699795239861,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"Memory","surprise+_static",2161.42035661811,21
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"NoMemory","full",689.214231997781,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"NoMemory","GP",730.305872745771,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"NoMemory","recency",685.998467236892,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"NoMemory","surprise+",766.444976766537,7
206,24,"18-27","Undergraduate degree (BA/BSc/other)","Female",206,"NoMemory","surprise+_static",2242.59441944111,21
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"Memory","full",252.791045069502,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"Memory","GP",295.382621559567,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"Memory","recency",252.641194704799,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"Memory","surprise+",244.964884034112,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"Memory","surprise+_static",737.014506954947,21
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"NoMemory","full",233.174458543706,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"NoMemory","GP",284.162011202193,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"NoMemory","recency",244.223368390592,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"NoMemory","surprise+",236.19746762001,7
207,20,"18-27","Undergraduate degree (BA/BSc/other)","Male",207,"NoMemory","surprise+_static",714.819870155134,21
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"Memory","full",622.686107540712,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"Memory","GP",731.233779163023,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"Memory","recency",623.92868918174,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"Memory","surprise+",696.116880417383,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"Memory","surprise+_static",2089.95594324671,21
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"NoMemory","full",646.529439286638,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"NoMemory","GP",658.668014533737,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"NoMemory","recency",623.692650658272,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"NoMemory","surprise+",639.824587102167,7
208,43,"38-47","Graduate degree (MA/MSc/MPhil/other)","Female",208,"NoMemory","surprise+_static",1886.51214137533,21
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"Memory","full",356.215919252848,7
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"Memory","GP",376.546901913245,7
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"Memory","recency",330.743073667327,7
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"Memory","surprise+",382.837848480441,7
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"Memory","surprise+_static",1110.16225554188,21
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"NoMemory","full",352.4794041494,7
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"NoMemory","GP",376.254631168241,7
209,52,"48-57","Secondary education (e.g. GED/GCSE)","Male",209,"NoMemory","recency",368.68436725711,7
