"UID","env","scenario","trial","x","y","z","chosen"
"412",4,2,5,6,1,0.25,18
"412",4,2,6,7,1,0.23,19
"412",4,2,7,8,1,0.2,20
"412",4,2,8,5,0,0.29,6
"412",4,2,9,6,2,0.39,29
"412",4,2,10,6,2,0.36,29
"412",4,2,11,6,2,0.38,29
"412",4,2,12,6,2,0.39,29
"412",4,2,13,6,2,0.36,29
"412",4,2,14,4,7,-0.15,82
"414",0,2,1,1,10,0.05,112
"414",0,2,2,3,7,-0.11,81
"414",0,2,3,0,7,-0.13,78
"414",0,2,4,1,2,-0.26,24
"414",0,2,5,4,1,-0.14,16
"414",0,2,6,7,3,0.31,41
"414",0,2,7,7,3,0.28,41
"414",0,2,8,7,3,0.3,41
"414",0,2,9,7,3,0.3,41
"414",0,2,10,7,3,0.29,41
"414",0,2,11,7,3,0.28,41
"414",0,2,12,7,3,0.31,41
"414",0,2,13,7,3,0.29,41
"414",0,2,14,9,5,0.3,65
"415",8,1,1,8,3,0.18,42
"415",8,1,2,8,5,0.26,64
"415",8,1,3,10,4,0.2,55
"415",8,1,4,6,4,-0.06,51
"415",8,1,5,5,2,0.06,28
"415",8,1,6,5,8,-0.5,94
"415",8,1,7,9,1,0.34,21
"415",8,1,8,10,0,0.32,11
"415",8,1,9,8,0,0.19,9
"415",8,1,10,10,2,0.22,33
"415",8,1,11,9,1,0.34,21
"415",8,1,12,9,1,0.35,21
"415",8,1,13,9,1,0.33,21
"415",8,1,14,9,4,0.23,54
"416",4,2,1,5,4,0.03,50
"416",4,2,2,2,8,0.15,91
"416",4,2,3,1,9,-0.07,101
"416",4,2,4,1,1,-0.41,13
"416",4,2,5,3,4,-0.02,48
"416",4,2,6,9,1,0.2,21
"416",4,2,7,10,0,0.26,11
"416",4,2,8,9,0,0.13,10
"416",4,2,9,10,1,0.3,22
"416",4,2,10,10,2,0.23,33
"416",4,2,11,10,1,0.3,22
"416",4,2,12,10,1,0.32,22
"416",4,2,13,10,1,0.28,22
"416",4,2,14,9,8,-0.18,98
"417",19,1,1,9,5,0.24,65
"417",19,1,2,3,2,0.05,26
"417",19,1,3,9,6,0.06,76
"417",19,1,4,8,3,0.11,42
"417",19,1,5,10,3,0.43,44
"417",19,1,6,10,4,0.51,55
"417",19,1,7,10,5,0.38,66
"417",19,1,8,10,6,0.21,77
"417",19,1,9,10,2,0.21,33
"417",19,1,10,9,3,0.21,43
"417",19,1,11,9,4,0.29,54
"417",19,1,12,10,9,0.37,110
"417",19,1,13,9,9,0.13,109
"417",19,1,14,5,6,0.31,72
"418",12,2,1,9,4,-0.07,54
"418",12,2,2,5,8,0.07,94
"418",12,2,3,2,8,0.31,91
"418",12,2,4,0,8,-0.02,89
"418",12,2,5,2,9,0.14,102
"418",12,2,6,2,7,0.29,80
"418",12,2,7,1,7,0.1,79
"418",12,2,8,1,8,0.12,90
"418",12,2,9,1,9,0.1,101
"418",12,2,10,0,10,0.16,111
"418",12,2,11,3,8,0.4,92
"418",12,2,12,3,8,0.41,92
"418",12,2,13,3,8,0.39,92
"418",12,2,14,3,6,0.42,70
"420",12,2,1,1,5,0.11,57
"420",12,2,2,8,7,-0.28,86
"420",12,2,3,0,0,0.33,1
"420",12,2,4,1,0,0.38,2
"420",12,2,5,2,0,0.33,3
"420",12,2,6,1,1,0.42,13
"420",12,2,7,1,2,0.32,24
"420",12,2,8,1,1,0.44,13
"420",12,2,9,1,1,0.44,13
"420",12,2,10,1,1,0.44,13
"420",12,2,11,1,1,0.45,13
"420",12,2,12,1,1,0.42,13
"420",12,2,13,1,1,0.44,13
"420",12,2,14,1,3,0.2,35
"421",17,1,1,1,9,-0.03,101
"421",17,1,2,4,7,0.05,82
"421",17,1,3,7,4,-0.12,52
"421",17,1,4,9,1,0.04,21
"421",17,1,5,5,1,-0.26,17
"421",17,1,6,2,1,-0.5,14
"421",17,1,7,0,4,-0.05,45
"421",17,1,8,8,8,-0.21,97
"421",17,1,9,9,9,-0.09,109
"421",17,1,10,4,4,-0.39,49
"421",17,1,11,2,7,0.5,80
"421",17,1,12,1,7,0.31,79
"421",17,1,13,2,6,0.46,69
"421",17,1,14,3,7,0.38,81
"422",19,2,1,10,7,0.12,88
"422",19,2,2,8,8,-0.1,97
"422",19,2,3,10,4,0.5,55
"422",19,2,4,10,4,0.5,55
"422",19,2,5,10,4,0.5,55
"422",19,2,6,10,4,0.51,55
"422",19,2,7,9,4,0.29,54
"422",19,2,8,10,4,0.48,55
"422",19,2,9,10,3,0.43,44
"422",19,2,10,10,4,0.5,55
"422",19,2,11,10,5,0.38,66
"422",19,2,12,10,4,0.47,55
"422",19,2,13,9,3,0.19,43
"422",19,2,14,1,3,-0.04,35
"423",0,1,1,7,3,0.29,41
"423",0,1,2,0,5,0.12,56
"423",0,1,3,1,5,0.07,57
"423",0,1,4,2,5,0.06,58
"423",0,1,5,3,5,-0.08,59
"423",0,1,6,4,5,-0.2,60
"423",0,1,7,5,5,-0.12,61
"423",0,1,8,6,5,0.16,62
"423",0,1,9,7,5,0.4,63
"423",0,1,10,7,4,0.44,52
"423",0,1,11,7,6,0.33,74
"423",0,1,12,7,7,0.3,85
"423",0,1,13,7,8,0.26,96
"423",0,1,14,8,3,0.04,42
"424",15,2,1,8,10,0.5,119
"424",15,2,2,7,10,0.26,118
"424",15,2,3,8,10,0.5,119
"424",15,2,4,8,10,0.51,119
"424",15,2,5,8,10,0.5,119
"424",15,2,6,8,10,0.52,119
"424",15,2,7,8,10,0.49,119
"424",15,2,8,8,10,0.49,119
"424",15,2,9,8,10,0.52,119
"424",15,2,10,8,10,0.5,119
"424",15,2,11,8,10,0.51,119
"424",15,2,12,8,10,0.51,119
"424",15,2,13,8,10,0.49,119
"424",15,2,14,9,8,0.11,98
"425",12,1,1,4,2,-0.08,27
"425",12,1,2,2,3,0.17,36
"425",12,1,3,1,6,0.08,68
"425",12,1,4,1,8,0.11,90
"425",12,1,5,0,3,0.25,34
"425",12,1,6,0,2,0.41,23
"425",12,1,7,1,0,0.39,2
"425",12,1,8,0,0,0.34,1
"425",12,1,9,0,1,0.45,12
"425",12,1,10,1,1,0.41,13
"425",12,1,11,1,2,0.35,24
"425",12,1,12,2,0,0.33,3
"425",12,1,13,0,1,0.46,12
"425",12,1,14,6,1,-0.39,18
"426",7,2,1,2,8,-0.33,91
"426",7,2,2,0,0,-0.12,1
"426",7,2,3,0,10,-0.09,111
"426",7,2,4,8,8,-0.16,97
"426",7,2,5,9,1,0.06,21
"426",7,2,6,10,4,0.24,55
"426",7,2,7,10,5,0.47,66
"426",7,2,8,10,6,0.51,77
"426",7,2,9,10,7,0.28,88
"426",7,2,10,9,6,0.46,76
"426",7,2,11,9,5,0.37,65
"426",7,2,12,8,6,0.31,75
"426",7,2,13,8,5,0.21,64
"426",7,2,14,3,6,-0.18,70
"427",18,1,1,3,0,0.04,4
"427",18,1,2,5,6,0,72
"427",18,1,3,3,10,-0.1,114
"427",18,1,4,10,10,0.02,121
"427",18,1,5,10,1,0.15,22
"427",18,1,6,0,7,-0.18,78
"427",18,1,7,6,8,0.33,95
"427",18,1,8,5,2,-0.39,28
"427",18,1,9,8,8,0.5,97
"427",18,1,10,8,9,0.3,108
"427",18,1,11,8,7,0.47,86
"427",18,1,12,7,8,0.42,96
"427",18,1,13,8,6,0.21,75
"427",18,1,14,9,7,0.5,87
"428",0,2,1,1,5,0.09,57
"428",0,2,2,2,1,-0.4,14
"428",0,2,3,6,8,0.24,95
"428",0,2,4,6,7,0.12,84
"428",0,2,5,6,8,0.23,95
"428",0,2,6,5,8,0.08,94
"428",0,2,7,6,8,0.24,95
"428",0,2,8,5,8,0.06,94
"428",0,2,9,7,8,0.25,96
"428",0,2,10,6,8,0.23,95
"428",0,2,11,7,8,0.25,96
"428",0,2,12,6,9,0.3,106
"428",0,2,13,7,8,0.25,96
"428",0,2,14,3,10,0.22,114
"429",3,1,1,9,3,0.09,43
"429",3,1,2,2,8,-0.01,91
"429",3,1,3,9,1,0.14,21
"429",3,1,4,7,0,0.02,8
"429",3,1,5,6,2,0.03,29
"429",3,1,6,6,3,0.01,40
"429",3,1,7,6,5,-0.32,62
"429",3,1,8,7,5,-0.43,63
"429",3,1,9,8,4,-0.15,53
"429",3,1,10,10,2,-0.02,33
"429",3,1,11,10,1,0,22
"429",3,1,12,10,3,0.07,44
"429",3,1,13,0,8,0.07,89
"429",3,1,14,9,4,-0.01,54
"430",13,2,1,4,2,-0.34,27
"430",13,2,2,5,6,-0.07,72
"430",13,2,3,8,7,-0.04,86
"430",13,2,4,10,1,0.27,22
"430",13,2,5,9,0,0.1,10
"430",13,2,6,9,1,0.23,21
"430",13,2,7,9,2,0.39,32
"430",13,2,8,9,3,0.34,43
"430",13,2,9,8,3,0.18,42
"430",13,2,10,8,2,0.21,31
"430",13,2,11,10,2,0.52,33
"430",13,2,12,10,3,0.46,44
"430",13,2,13,10,0,0.06,11
"430",13,2,14,7,4,0.04,52
"431",4,1,1,6,8,-0.18,95
"431",4,1,2,2,4,0.03,47
"431",4,1,3,1,1,-0.42,13
"431",4,1,4,5,1,0.25,17
"431",4,1,5,6,1,0.24,18
"431",4,1,6,4,0,0.28,5
"431",4,1,7,3,1,0.03,15
"431",4,1,8,4,1,0.19,16
"431",4,1,9,9,5,-0.02,65
"431",4,1,10,7,3,0.51,41
"431",4,1,11,8,3,0.38,42
"431",4,1,12,7,2,0.41,30
"431",4,1,13,6,3,0.43,40
"431",4,1,14,8,2,0.33,31
"432",6,2,1,8,8,-0.15,97
"432",6,2,2,7,1,0.11,19
"432",6,2,3,4,8,0.5,93
"432",6,2,4,5,8,0.14,94
"432",6,2,5,4,8,0.48,93
"432",6,2,6,4,9,0.25,104
"432",6,2,7,5,9,-0.03,105
"432",6,2,8,4,10,-0.14,115
"432",6,2,9,3,8,0.46,92
"432",6,2,10,2,8,0.23,91
"432",6,2,11,2,7,0.19,80
"432",6,2,12,3,7,0.32,81
"432",6,2,13,4,7,0.32,82
"432",6,2,14,6,9,-0.26,106
"433",8,1,1,1,0,0.35,2
"433",8,1,2,1,1,0.33,13
"433",8,1,3,2,0,0.19,3
"433",8,1,4,2,1,0.26,14
"433",8,1,5,1,2,0.22,24
"433",8,1,6,0,2,0.28,23
"433",8,1,7,0,1,0.43,12
"433",8,1,8,0,0,0.49,1
"433",8,1,9,0,3,0.2,34
"433",8,1,10,1,3,0.18,35
"433",8,1,11,2,2,0.19,25
"433",8,1,12,2,3,0.13,36
"433",8,1,13,1,4,0.15,46
"433",8,1,14,10,5,0.26,66
"434",11,2,1,2,2,-0.01,25
"434",11,2,2,1,9,-0.22,101
"434",11,2,3,8,2,0.35,31
"434",11,2,4,9,2,0.11,32
"434",11,2,5,8,3,0.15,42
"434",11,2,6,7,3,0.24,41
"434",11,2,7,7,2,0.45,30
"434",11,2,8,7,1,0.49,19
"434",11,2,9,6,2,0.49,29
"434",11,2,10,6,1,0.49,18
"434",11,2,11,6,0,0.39,7
"434",11,2,12,5,0,0.25,6
"434",11,2,13,5,1,0.34,17
"434",11,2,14,8,1,0.37,20
"436",8,2,1,3,5,-0.12,59
"436",8,2,2,8,5,0.27,64
"436",8,2,3,9,5,0.28,65
"436",8,2,4,9,6,0.28,76
"436",8,2,5,10,6,0.28,77
"436",8,2,6,10,5,0.26,66
"436",8,2,7,10,4,0.17,55
"436",8,2,8,9,4,0.24,54
"436",8,2,9,8,4,0.19,53
"436",8,2,10,7,4,0.08,52
"436",8,2,11,8,6,0.22,75
"436",8,2,12,9,7,0.18,87
"436",8,2,13,10,7,0.25,88
"436",8,2,14,6,4,-0.06,51
"437",0,1,1,10,1,-0.51,22
"437",0,1,2,0,10,-0.11,111
"437",0,1,3,0,0,-0.32,1
"437",0,1,4,2,4,-0.06,47
"437",0,1,5,2,8,0.21,91
"437",0,1,6,6,8,0.24,95
"437",0,1,7,6,3,0.34,40
"437",0,1,8,6,2,0.19,29
"437",0,1,9,7,3,0.28,41
"437",0,1,10,8,4,0.32,53
"437",0,1,11,10,8,-0.12,99
"437",0,1,12,7,6,0.32,74
"437",0,1,13,7,5,0.38,63
"437",0,1,14,5,5,-0.13,61
"438",4,2,1,8,0,0.06,9
"438",4,2,2,9,8,-0.17,98
"438",4,2,3,2,8,0.16,91
"438",4,2,4,1,8,-0.05,90
"438",4,2,5,3,8,0.18,92
"438",4,2,6,4,8,0.04,93
"438",4,2,7,3,7,0.1,81
"438",4,2,8,3,9,0.16,103
"438",4,2,9,2,9,0.11,102
"438",4,2,10,2,2,-0.14,25
"438",4,2,11,3,3,-0.07,37
"438",4,2,12,5,3,0.19,39
"438",4,2,13,5,2,0.26,28
"438",4,2,14,6,7,-0.35,84
"439",13,1,1,6,8,-0.3,95
"439",13,1,2,8,9,-0.15,108
"439",13,1,3,7,4,0.06,52
"439",13,1,4,3,2,-0.25,26
"439",13,1,5,1,8,-0.14,90
"439",13,1,6,0,1,0.34,12
"439",13,1,7,0,0,0.48,1
"439",13,1,8,1,0,0.34,2
"439",13,1,9,1,1,0.3,13
"439",13,1,10,0,0,0.46,1
"439",13,1,11,0,0,0.46,1
"439",13,1,12,0,0,0.46,1
"439",13,1,13,0,0,0.46,1
"439",13,1,14,4,0,-0.48,5
"440",8,2,1,0,8,0.05,89
"440",8,2,2,2,7,-0.01,80
"440",8,2,3,2,10,-0.13,113
"440",8,2,4,3,3,0.08,37
"440",8,2,5,6,3,-0.04,40
"440",8,2,6,8,9,-0.19,108
"440",8,2,7,10,5,0.25,66
"440",8,2,8,10,4,0.21,55
"440",8,2,9,9,4,0.24,54
"440",8,2,10,9,5,0.29,65
"440",8,2,11,10,6,0.27,77
"440",8,2,12,9,6,0.28,76
"440",8,2,13,8,5,0.27,64
"440",8,2,14,9,0,0.27,10
"441",5,1,1,2,0,0.08,3
"441",5,1,2,2,1,0.05,14
"441",5,1,3,2,9,-0.25,102
"441",5,1,4,9,9,-0.26,109
"441",5,1,5,9,1,0.06,21
"441",5,1,6,5,5,0.1,61
"441",5,1,7,4,5,0.11,60
"441",5,1,8,4,4,0.21,49
"441",5,1,9,4,3,0.34,38
"441",5,1,10,4,2,0.38,27
"441",5,1,11,4,1,0.33,16
"441",5,1,12,4,0,0.3,5
"441",5,1,13,5,2,0.36,28
"441",5,1,14,5,0,0.42,6
"442",2,2,1,8,8,0.09,97
"442",2,2,2,2,7,0.28,80
"442",2,2,3,1,7,0.37,79
"442",2,2,4,0,7,0.29,78
"442",2,2,5,0,6,0.23,67
"442",2,2,6,0,5,0.07,56
"442",2,2,7,0,8,0.1,89
"442",2,2,8,1,8,0.11,90
"442",2,2,9,1,6,0.38,68
"442",2,2,10,2,6,0.38,69
"442",2,2,11,2,5,0.28,58
"442",2,2,12,3,5,0.16,59
"442",2,2,13,3,6,0.22,70
"442",2,2,14,1,3,0.05,35
"445",19,1,1,1,10,-0.06,112
"445",19,1,2,2,5,-0.08,58
"445",19,1,3,2,1,-0.01,14
"445",19,1,4,9,8,0.01,98
"445",19,1,5,9,2,-0.04,32
"445",19,1,6,2,10,0.05,113
"445",19,1,7,3,10,0,114
"445",19,1,8,4,10,-0.06,115
"445",19,1,9,2,9,0,102
"445",19,1,10,0,7,-0.47,78
"445",19,1,11,2,8,0.05,91
"445",19,1,12,3,8,0.19,92
"445",19,1,13,3,7,0.26,81
"445",19,1,14,8,9,0.05,108
"446",9,2,1,5,9,0.19,105
"446",9,2,2,5,9,0.18,105
"446",9,2,3,6,9,0.18,106
"446",9,2,4,7,9,0.17,107
"446",9,2,5,7,8,0.07,96
"446",9,2,6,4,10,0.28,115
"446",9,2,7,5,10,0.25,116
"446",9,2,8,6,10,0.26,117
"446",9,2,9,7,10,0.29,118
"446",9,2,10,8,10,0.27,119
"446",9,2,11,9,10,0.34,120
"446",9,2,12,10,10,0.46,121
"446",9,2,13,10,9,0.28,110
"446",9,2,14,4,9,0.21,104
"447",16,1,1,1,7,0.19,79
"447",16,1,2,1,7,0.19,79
"447",16,1,3,2,7,0.14,80
"447",16,1,4,2,8,-0.11,91
"447",16,1,5,1,8,0,90
"447",16,1,6,0,7,0.03,78
"447",16,1,7,1,6,0.31,68
"447",16,1,8,1,5,0.29,57
"447",16,1,9,1,4,0.28,46
"447",16,1,10,1,3,0.29,35
"447",16,1,11,1,6,0.29,68
"447",16,1,12,1,6,0.31,68
"447",16,1,13,1,6,0.32,68
"447",16,1,14,0,3,-0.01,34
"449",7,1,1,9,5,0.38,65
"449",7,1,2,9,4,0.13,54
"449",7,1,3,9,6,0.46,76
"449",7,1,4,9,7,0.26,87
"449",7,1,5,8,6,0.3,75
"449",7,1,6,8,5,0.21,64
"449",7,1,7,10,6,0.52,77
"449",7,1,8,10,5,0.47,66
"449",7,1,9,10,7,0.27,88
"449",7,1,10,10,4,0.23,55
"449",7,1,11,7,6,0.06,74
"449",7,1,12,2,1,0.09,14
"449",7,1,13,2,2,0.23,25
"449",7,1,14,8,4,-0.07,53
"451",17,1,1,2,8,0.35,91
"451",17,1,2,2,7,0.49,80
"451",17,1,3,1,7,0.32,79
"451",17,1,4,2,6,0.47,69
"451",17,1,5,3,6,0.24,70
"451",17,1,6,2,7,0.51,80
"451",17,1,7,3,7,0.4,81
"451",17,1,8,2,7,0.51,80
"451",17,1,9,2,7,0.49,80
"451",17,1,10,3,8,0.34,92
"451",17,1,11,1,8,0.18,90
"451",17,1,12,2,7,0.51,80
"451",17,1,13,2,7,0.5,80
"451",17,1,14,0,7,0.04,78
"452",6,2,1,0,8,-0.02,89
"452",6,2,2,2,8,0.24,91
"452",6,2,3,4,8,0.48,93
"452",6,2,4,5,8,0.17,94
"452",6,2,5,4,9,0.26,104
"452",6,2,6,4,7,0.35,82
"452",6,2,7,3,8,0.46,92
"452",6,2,8,3,9,0.26,103
"452",6,2,9,3,7,0.35,81
"452",6,2,10,4,8,0.48,93
"452",6,2,11,4,8,0.49,93
"452",6,2,12,4,8,0.47,93
"452",6,2,13,4,8,0.48,93
"452",6,2,14,6,6,0.04,73
